CustomerID,Senior Citizen,Partner,Dependents,Paperless Billing,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Tenure Months,Monthly Charges,Total Charges,Protection Count,Abs Charge Change,Tenure Bucket_7-12,Tenure Bucket_13-24,Tenure Bucket_25-48,Tenure Bucket_49-72,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
0931-MHTEM,0,0,0,1,1,1,0,0,1,1,54,100.05,5299.65,2,1.9083333333333314,0,0,0,1,0,0,1,0,1,0,1,0,0,0
7515-LODFU,1,0,0,0,0,0,0,0,0,0,69,20.3,1356.3,0,0.6434782608695677,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0440-UEDAI,0,0,0,1,0,1,1,1,0,1,53,94.45,5042.75,3,0.6962264150943298,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1337-BOZWO,0,1,1,0,0,1,1,0,1,0,18,46.4,812.4,2,1.2666666666666657,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0868-VJRDR,0,1,0,1,1,1,0,1,1,1,64,104.05,6605.55,3,0.8382812499999943,0,0,0,1,0,0,1,0,0,1,1,0,0,0
6344-SFJVH,0,0,0,0,0,0,0,0,0,0,20,24.9,505.95,0,0.39750000000000085,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3950-VPYJB,0,1,1,0,1,1,0,1,0,0,57,59.6,3509.4,3,1.9684210526315766,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8041-TMEID,1,1,0,0,1,1,1,0,1,1,63,108.5,6991.9,3,2.482539682539681,0,0,0,1,0,1,1,0,0,1,1,0,0,0
7321-ZNSLA,0,1,1,0,1,1,0,1,0,0,13,40.55,590.35,3,4.861538461538466,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6941-KXRRV,1,1,0,1,0,1,0,0,0,1,48,58.95,2789.7,1,0.8312500000000043,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8727-JQFHV,0,1,1,0,0,0,0,0,0,0,57,20.75,1123.15,0,1.0456140350877163,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9475-NNDGC,0,1,0,1,0,1,1,1,1,1,71,113.15,7953.25,3,1.1323943661971896,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1355-KUSBG,0,1,1,0,0,0,0,0,0,0,7,48.8,349.8,0,1.171428571428578,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3688-FTHLT,0,0,0,1,0,0,0,0,0,1,16,63.05,1067.05,0,3.640625,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0899-LIIBW,0,1,0,0,0,0,1,0,1,1,34,100.85,3527.3,1,2.8941176470588346,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1384-RCUXW,0,0,0,1,0,1,0,0,0,0,16,80.55,1248.9,1,2.4937499999999915,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5825-XJOCM,0,0,1,1,1,1,1,0,0,0,48,64.4,3035.35,3,1.1635416666666742,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6848-YLDFR,0,1,1,1,0,1,0,1,1,1,58,75.2,4300.8,2,1.0482758620689623,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8125-QPFJD,0,1,0,1,1,0,1,1,1,1,72,84.9,6065.3,3,0.6597222222222285,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2320-YKQBO,0,0,0,0,0,0,0,0,0,0,7,19.3,144.95,0,1.4071428571428548,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4973-RLZVI,0,0,0,0,1,1,1,1,1,0,30,74.65,2308.6,4,2.3033333333333275,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7869-ZYDST,0,1,0,1,0,0,0,0,1,0,31,59.05,1882.8,0,1.6854838709677438,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4501-UYKBC,1,0,0,1,0,0,1,1,0,1,46,69.1,3255.35,2,1.6684782608695627,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1215-EXRMO,0,1,0,0,0,0,0,0,0,0,50,20.55,1067.65,0,0.8030000000000008,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2305-MRGLV,0,1,0,0,0,0,0,1,0,0,28,76.55,2065.4,1,2.7857142857142776,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8404-VIOMB,0,0,0,1,1,1,1,1,1,1,66,62.5,4136.4,4,0.17272727272726485,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2359-KLTEK,0,1,1,1,0,0,1,0,1,1,41,94.9,3848.0,1,1.0463414634146346,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5304-EFJLP,1,1,0,1,0,1,1,1,1,1,72,111.65,8022.85,3,0.22152777777778,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2673-ZALNP,0,0,0,0,0,0,0,0,0,0,7,19.9,173.15,0,4.835714285714289,1,0,0,0,0,0,0,1,1,0,0,0,1,0
9184-GALIL,0,1,1,0,0,0,0,0,0,0,38,20.45,781.25,0,0.10921052631579187,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4393-RYCRE,0,0,0,1,1,1,1,0,1,1,44,106.05,4510.8,3,3.5318181818181813,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9746-MDMBK,0,1,1,1,1,1,1,1,1,1,47,113.45,5317.8,4,0.30531914893616374,0,0,1,0,0,1,1,0,1,0,0,0,0,0
3162-ZJZFU,0,1,1,1,0,1,0,1,1,0,53,92.55,4779.45,2,2.371698113207543,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8404-GFGCZ,0,1,0,0,0,0,1,0,1,0,4,65.6,250.1,1,3.0749999999999957,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8875-AKBYH,1,0,0,1,0,0,0,0,1,0,20,84.35,1745.2,0,2.910000000000011,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0533-UCAAU,1,1,0,1,0,1,1,0,1,0,57,71.1,4140.1,2,1.5333333333333456,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1394-SUIUH,1,1,0,1,1,1,0,1,0,0,44,85.15,3670.5,3,1.729545454545459,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3521-MNKLV,0,0,0,1,0,0,1,0,0,0,24,49.7,1167.8,1,1.0416666666666714,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2533-TIBIX,0,1,1,1,1,0,0,0,0,0,15,30.2,469.65,1,1.1099999999999994,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5092-STPKP,0,0,0,0,1,0,0,1,0,0,24,56.35,1381.2,2,1.2000000000000028,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0114-PEGZZ,0,0,0,0,0,1,1,0,1,1,33,107.55,3645.5,2,2.9196969696969717,0,0,1,0,0,1,1,0,0,0,0,1,0,0
3359-DSRKA,0,1,1,1,0,0,0,0,0,0,58,19.85,1158.85,0,0.13017241379310107,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8639-NHQEI,0,1,1,1,1,1,0,0,1,0,72,95.9,6954.15,2,0.6854166666666544,0,0,0,1,0,1,1,0,0,1,0,0,0,0
7161-DFHUF,0,1,0,0,0,0,0,0,0,0,71,23.85,1672.1,0,0.2992957746478915,0,0,0,1,0,1,0,1,0,1,0,0,1,0
3720-DBRWL,0,1,0,1,1,1,1,1,1,1,51,83.85,4307.1,4,0.6029411764705941,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8565-WUXZU,1,1,0,1,1,1,0,1,0,0,72,84.8,6141.65,3,0.5006944444444485,0,0,0,1,0,0,1,0,0,1,1,0,0,0
4994-OBRSZ,0,0,1,0,1,1,1,1,0,1,14,76.1,1054.8,4,0.7571428571428527,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0562-FGDCR,0,1,1,0,1,1,0,1,1,0,72,74.55,5430.65,3,0.8756944444444485,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2436-QBZFP,0,1,1,0,0,1,0,0,1,0,22,39.2,849.9,1,0.5681818181818201,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3420-YJLQT,0,0,0,0,0,1,0,0,0,0,2,79.55,151.75,1,3.674999999999997,0,0,0,0,0,1,1,0,0,0,0,1,0,0
6040-CGACY,0,0,0,0,0,0,0,0,0,0,15,19.6,299.4,0,0.3599999999999959,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6582-PLFUU,0,1,1,0,0,0,0,0,0,0,51,19.55,1086.75,0,1.7588235294117638,0,0,0,1,0,0,0,1,0,1,1,0,0,0
8242-PDSGJ,0,1,0,1,1,0,1,1,0,0,70,39.15,2692.75,3,0.6821428571428569,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0264-CNITK,0,1,1,0,0,0,0,0,0,0,71,20.1,1389.6,0,0.5281690140845114,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0089-IIQKO,0,1,1,1,0,0,0,1,1,1,39,99.95,3767.4,1,3.3499999999999943,0,0,1,0,0,1,1,0,0,0,1,0,0,0
7839-NUIAA,0,1,1,0,1,1,0,0,0,0,61,59.8,3641.5,2,0.10327868852458977,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6075-QMNRR,0,0,0,1,1,0,0,0,0,0,52,49.75,2535.55,1,0.9894230769230745,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5966-EMAZU,0,1,0,1,1,0,1,1,1,1,64,108.5,6880.85,3,0.9867187499999943,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0440-EKDCF,0,1,0,1,0,1,1,1,0,0,62,60.15,3753.2,3,0.3854838709677395,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4774-HHGGS,0,1,0,0,0,0,0,0,0,0,30,19.05,637.55,0,2.2016666666666644,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2055-BFOCC,1,1,0,1,1,1,1,1,1,1,63,84.0,5329.55,4,0.5960317460317555,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8180-AKMJV,0,0,0,1,0,0,0,0,0,0,1,44.55,44.55,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4298-OYIFC,0,1,0,1,0,0,1,1,1,1,15,103.45,1539.8,2,0.7966666666666669,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5566-SOEZD,0,1,1,1,1,1,0,0,0,0,27,80.65,2209.75,2,1.1925925925925895,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9842-EFSYY,0,0,1,1,1,1,1,0,1,1,4,57.2,223.75,3,1.2625000000000028,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2272-WUSPA,0,1,0,1,1,1,1,0,1,1,72,110.75,7751.7,3,3.0875000000000057,0,0,0,1,0,1,1,0,0,1,0,1,0,0
4584-LBNMK,1,1,0,0,0,0,0,0,0,0,45,24.7,1174.35,0,1.3966666666666647,0,0,1,0,0,1,0,1,1,0,1,0,0,0
3898-GUYTS,1,0,0,1,1,1,0,1,1,0,45,97.05,4385.05,3,0.39555555555556055,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0930-EHUZA,0,0,0,1,1,1,1,1,1,0,36,76.35,2606.35,4,3.9513888888888857,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9975-SKRNR,0,0,0,0,0,0,0,0,0,0,1,18.9,18.9,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3703-KBKZP,1,0,0,1,0,0,0,0,0,0,16,74.45,1261.35,0,4.3843749999999915,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4973-MGTON,0,1,0,1,1,1,1,1,1,1,71,84.4,5969.3,4,0.32535211267605746,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3682-YEUWS,0,1,1,1,0,0,0,0,0,0,10,24.4,253.9,0,0.990000000000002,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1223-UNPKS,0,1,1,0,0,0,0,0,0,0,20,20.05,400.0,0,0.05000000000000071,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3446-QDSZF,0,0,0,0,0,0,0,0,1,0,4,55.5,227.35,0,1.3374999999999986,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5117-IFGPS,1,1,0,1,0,0,0,0,0,1,29,84.3,2357.75,0,2.998275862068965,0,0,1,0,0,1,1,0,0,0,0,1,0,0
7379-FNIUJ,0,0,0,0,1,1,0,0,1,1,2,100.2,198.5,2,0.9500000000000028,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1627-AFWVJ,0,0,0,0,0,0,0,0,0,0,29,19.4,554.25,0,0.2879310344827566,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4486-EFAEB,0,0,0,1,0,0,0,0,0,0,13,20.4,251.65,0,1.0423076923076913,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0060-FUALY,0,1,0,1,1,1,0,0,1,0,59,94.75,5597.65,2,0.12542372881355845,0,0,0,1,0,1,1,0,0,0,0,1,0,0
6954-OOYZZ,0,1,0,1,0,0,0,0,0,0,18,44.35,768.05,0,1.6805555555555571,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7088-FBAWU,0,1,1,0,1,1,0,0,1,1,17,74.55,1215.8,2,3.0323529411764696,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8313-AFGBW,0,1,0,0,0,1,1,0,1,1,47,73.6,3522.65,2,1.3500000000000085,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3097-IDVPU,0,1,1,0,0,0,0,0,0,0,19,50.1,910.45,0,2.181578947368422,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2197-OMWGI,1,1,1,1,0,1,1,0,1,1,68,53.0,3656.25,2,0.768382352941174,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2303-PJYHN,0,1,0,0,0,0,0,0,0,0,2,19.85,52.0,0,6.149999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9795-VOWON,0,0,0,1,0,0,0,0,0,0,7,24.35,150.85,0,2.8000000000000007,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1237-WIYYZ,0,0,0,1,0,0,0,0,0,0,18,19.55,389.25,0,2.0749999999999993,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1987-AUELQ,0,1,0,0,0,0,0,0,0,0,71,25.05,1873.7,0,1.3401408450704224,0,0,0,1,0,1,0,1,0,1,1,0,0,0
7852-LECYP,1,1,0,0,1,1,0,0,0,1,13,93.8,1261.0,2,3.200000000000003,0,1,0,0,0,1,1,0,0,0,1,0,0,0
4822-LPTYJ,0,1,0,1,0,1,1,0,1,1,72,103.75,7346.2,2,1.7194444444444485,0,0,0,1,0,1,1,0,0,1,0,0,0,0
8165-CBKXO,0,1,1,1,0,1,1,0,1,1,66,56.75,3708.4,2,0.5621212121212125,0,0,0,1,1,0,0,0,0,1,1,0,0,0
6527-PZFPV,0,1,1,1,0,0,0,0,0,0,24,20.8,469.65,0,1.2312500000000028,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9593-CVZKR,0,1,1,1,0,0,0,0,0,0,56,24.45,1385.85,0,0.2973214285714292,0,0,0,1,0,1,0,1,0,1,0,0,1,0
8595-SIZNC,1,1,0,0,0,0,0,0,0,0,22,25.6,548.8,0,0.6545454545454596,0,1,0,0,0,1,0,1,1,0,0,0,0,0
5236-XMZJY,0,0,0,0,1,1,1,0,0,0,42,59.65,2536.55,3,0.7440476190476275,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4827-DPADN,0,1,1,1,1,0,1,1,1,1,72,83.3,6042.7,3,0.6263888888888829,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2694-CIUMO,0,0,0,1,0,0,0,1,0,0,12,79.55,958.25,1,0.30416666666667425,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5846-ABOBJ,0,1,0,0,0,0,0,0,0,0,71,24.45,1730.65,0,0.07464788732394112,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1439-LCGVL,0,1,0,0,0,0,0,0,0,0,26,19.2,459.6,0,1.5230769230769212,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0909-SDHNU,0,0,1,0,1,0,0,0,0,0,7,29.8,201.95,1,0.9500000000000028,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4647-XXZAM,0,1,1,0,0,0,0,0,0,0,6,45.5,285.2,0,2.0333333333333314,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7740-KKCXF,0,1,0,1,0,1,0,0,0,0,51,30.05,1529.45,1,0.060784313725491756,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5360-XGYAZ,0,1,1,1,1,1,1,1,1,1,72,65.65,4664.5,4,0.8652777777777771,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3557-HTYWR,0,0,0,0,1,1,0,1,0,1,47,74.05,3496.3,3,0.33936170212766115,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8920-NAVAY,1,0,0,1,0,1,1,1,1,1,62,110.75,7053.35,3,3.0137096774193566,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1699-TLDLZ,0,1,1,0,0,0,0,0,0,0,16,19.7,301.55,0,0.8531249999999986,0,1,0,0,0,0,0,1,0,1,0,0,1,0
5600-PDUJF,0,0,0,1,0,0,0,1,0,0,6,49.5,312.7,1,2.616666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0567-XRHCU,0,1,1,1,1,0,1,0,0,1,69,43.95,2960.1,2,1.0500000000000043,0,0,0,1,1,0,0,0,0,1,1,0,0,0
2067-QYTCF,0,1,0,1,0,1,1,1,1,1,64,111.15,6953.4,3,2.5031250000000114,0,0,0,1,0,1,1,0,0,0,0,1,0,0
7407-SUJIZ,0,0,0,0,0,0,0,0,0,0,25,20.6,541.5,0,1.0599999999999987,0,0,1,0,0,0,0,1,0,0,0,0,1,0
9150-KPBJQ,0,0,0,0,0,0,0,0,0,0,6,19.65,116.85,0,0.1750000000000007,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0052-DCKON,0,1,0,0,1,1,1,1,1,1,66,115.8,7942.15,4,4.535606060606057,0,0,0,1,0,1,1,0,1,0,0,0,0,0
3654-ARMGP,0,0,0,0,0,1,1,1,1,1,61,88.65,5321.25,3,1.4163934426229616,0,0,0,1,0,1,0,0,0,1,1,0,0,0
9699-UBQFS,1,1,0,1,1,1,0,0,1,0,43,94.5,4156.8,2,2.169767441860472,0,0,1,0,0,1,1,0,0,0,0,1,0,0
9367-TCUYN,0,0,0,0,0,0,0,0,0,0,12,20.1,223.6,0,1.4666666666666686,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1261-FWTTE,1,0,0,1,0,0,0,0,0,1,23,34.65,768.45,0,1.2391304347826022,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3528-HFRIQ,1,1,0,1,0,1,1,0,1,1,71,52.3,3765.05,2,0.7288732394366235,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0708-SJDIS,0,0,0,0,0,0,0,1,1,0,34,65.0,2157.5,1,1.544117647058826,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2073-QBVBI,0,1,0,0,0,1,0,1,0,0,41,35.45,1391.65,2,1.5073170731707322,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6928-ONTRW,0,1,1,0,0,0,0,0,0,0,72,19.7,1379.8,0,0.5361111111111114,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3320-VEOYC,1,0,0,1,0,0,0,0,1,1,14,95.6,1273.3,0,4.6499999999999915,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5231-FIQPA,0,0,0,1,0,0,0,0,0,0,41,19.85,810.45,0,0.08292682926829187,0,0,1,0,0,0,0,1,0,1,0,0,1,0
6617-WLBQC,0,1,1,0,1,0,0,0,0,0,23,81.85,1810.85,1,3.1173913043478194,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2599-CIPQE,0,1,1,0,1,1,1,1,1,1,71,109.3,7782.85,4,0.31760563380282747,0,0,0,1,0,0,1,0,0,1,1,0,0,0
8774-GSBUN,0,1,0,0,0,0,0,0,0,0,72,25.4,1797.1,0,0.44027777777777644,0,0,0,1,0,1,0,1,0,1,0,0,1,0
7326-RIGQZ,0,1,1,1,0,0,0,0,0,0,6,69.8,377.85,0,6.824999999999996,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1401-FTHFQ,0,1,1,1,0,0,0,0,0,0,23,20.0,445.3,0,0.6391304347826079,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0254-FNMCI,0,0,0,1,1,1,1,1,1,1,72,109.9,7624.2,4,4.00833333333334,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1848-LBZHY,0,1,0,1,1,0,0,0,0,0,7,50.3,355.1,1,0.4285714285714377,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8118-TJAFG,0,1,1,1,0,1,0,1,1,1,9,101.5,906.85,2,0.73888888888888,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5429-LWCMV,0,0,0,1,0,1,0,0,0,1,12,89.15,1057.55,1,1.0208333333333428,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7298-IZWLY,0,0,0,1,0,0,0,0,0,0,1,19.4,19.4,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9758-MFWGD,1,1,1,0,0,1,0,0,0,0,48,29.9,1388.75,1,0.9677083333333307,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3955-JBZZM,0,0,0,0,0,0,0,0,1,0,20,78.8,1641.3,0,3.2650000000000006,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4815-TUMEQ,0,0,0,1,0,0,0,0,0,0,10,19.3,185.2,0,0.7800000000000011,1,0,0,0,0,0,0,1,1,0,0,0,1,0
9909-IDLEK,0,1,1,0,0,1,0,1,1,0,20,96.8,1826.7,2,5.464999999999989,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4092-OFQZS,0,1,0,0,0,0,0,0,0,0,20,20.65,417.5,0,0.22500000000000142,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1561-BWHIN,0,1,1,0,0,0,0,0,0,0,19,19.8,344.5,0,1.6684210526315795,0,1,0,0,0,0,0,1,1,0,0,0,1,0
9927-DSWDF,0,1,0,1,1,1,0,1,1,1,22,104.6,2180.55,3,5.484090909090895,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9500-LTVBP,0,0,0,0,0,0,0,1,0,0,35,80.05,2835.9,1,0.9757142857142895,0,0,1,0,0,1,1,0,0,0,1,0,0,0
7252-NTGSS,0,0,0,0,0,0,0,0,0,0,1,45.15,45.15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8149-AIQCG,0,0,0,1,0,0,0,0,0,0,39,73.15,2730.85,0,3.1282051282051384,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1360-JYXKQ,1,1,0,1,0,0,1,1,1,1,54,99.1,5437.1,2,1.5870370370370495,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0899-WZRSD,0,0,0,1,1,0,0,1,1,1,56,105.35,5794.45,2,1.877678571428575,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3255-GRXMG,0,0,1,1,0,0,0,0,0,0,18,45.65,747.2,0,4.138888888888886,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4828-FAZPK,0,1,1,1,0,1,0,0,0,0,16,79.95,1267.95,1,0.703125,0,1,0,0,0,1,1,0,0,0,1,0,0,0
6094-ZIVKX,0,0,0,1,1,0,1,0,0,0,68,54.45,3674.95,2,0.4066176470588303,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6925-BAYGL,1,1,0,0,0,0,0,0,0,0,53,25.1,1275.6,0,1.0320754716981178,0,0,0,1,0,1,0,1,0,1,1,0,0,0
3262-EIDHV,0,1,1,0,1,0,1,1,1,1,72,84.7,5893.9,3,2.8402777777777857,0,0,0,1,0,1,0,0,0,1,1,0,0,0
7354-OIJLX,0,0,0,1,0,0,0,0,0,0,9,75.85,724.65,0,4.666666666666671,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1376-HHBDV,0,0,0,1,1,0,0,0,0,0,30,48.8,1536.75,1,2.4250000000000043,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6133-OZILE,0,0,0,1,0,0,1,1,0,0,18,35.2,607.3,2,1.4611111111111157,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4135-FRWKJ,1,1,1,0,1,0,1,1,1,0,55,76.25,4154.55,3,0.712727272727264,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6551-ZCOTS,1,0,0,1,0,0,0,0,0,0,33,24.9,847.8,0,0.7909090909090892,0,0,1,0,0,1,0,1,1,0,0,0,0,0
7191-ADRGF,0,1,0,0,0,1,1,0,1,1,44,54.3,2390.45,2,0.028409090909086387,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5018-LXQQG,0,1,1,0,1,0,0,1,0,1,30,66.3,1923.5,2,2.183333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6892-BOGQE,0,1,0,1,0,0,0,0,0,0,71,20.9,1493.2,0,0.13098591549296046,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1746-TGTWV,0,1,0,0,0,0,1,0,0,0,1,75.35,75.35,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5995-SNNEW,1,1,0,1,0,1,1,0,1,1,23,104.45,2184.85,2,9.456521739130437,0,1,0,0,0,1,1,0,0,0,0,1,0,0
8050-WYBND,0,0,1,1,0,0,1,0,1,1,22,49.45,1031.4,1,2.56818181818182,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2821-WARNZ,0,0,1,0,0,0,0,0,0,0,49,19.45,921.3,0,0.6479591836734713,0,0,0,1,0,0,0,1,1,0,1,0,0,0
4879-GZLFH,0,1,1,1,0,0,1,0,1,1,42,92.15,3875.4,1,0.12142857142856656,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8314-HTWVE,0,1,1,0,0,0,0,0,0,0,7,19.85,144.15,0,0.7428571428571438,1,0,0,0,0,0,0,1,0,1,0,0,1,0
9402-ROUMJ,0,1,1,1,1,0,1,1,0,1,67,100.25,6689.0,3,0.4141791044776113,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2507-QZPQS,0,0,0,0,0,1,0,1,0,1,15,95.7,1451.1,2,1.039999999999992,0,1,0,0,0,1,1,0,0,0,0,1,0,0
7159-NOKYQ,0,1,0,1,0,1,1,0,0,1,67,93.15,6368.2,2,1.8977611940298402,0,0,0,1,0,1,1,0,0,1,0,1,0,0
5707-ZMDJP,0,1,1,1,1,1,0,1,1,0,53,69.7,3729.6,3,0.669811320754718,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8779-YIQQA,0,1,1,0,0,0,0,0,0,0,21,19.8,350.1,0,3.12857142857143,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7136-IHZJA,0,1,1,1,1,1,0,1,0,1,40,71.35,2847.2,3,0.1700000000000017,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8966-OIQHG,0,1,1,0,0,0,0,0,0,0,22,20.75,452.35,0,0.1886363636363626,0,1,0,0,0,0,0,1,1,0,0,0,0,0
7074-STDCN,0,0,0,1,0,0,0,1,0,1,39,40.6,1494.5,1,2.279487179487184,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8739-QOTTN,0,1,0,0,0,0,0,0,0,0,2,20.35,41.85,0,0.5749999999999993,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1399-OUPJN,0,1,1,0,0,0,0,0,0,0,57,19.75,1272.05,0,2.5666666666666664,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0277-BKSQP,0,1,1,1,0,0,0,0,1,0,8,54.4,475.1,0,4.987500000000004,1,0,0,0,0,0,0,0,0,0,0,1,0,0
